task,dataset,image,sigma255,seed,method,psnr,ssim,grad_corr,grad_mae,tv_input,tv_output,iterations,runtime,budget,removed,p,gamma,lambda,alpha,eta,accepted
synthetic_image,kodak24,kodim17,25.0,0,swinir_color,31.825086666950135,0.8895053863525391,0.9667443057023153,0.013818375766277313,0.3247833549976349,0.06182793155312538,0,11.120311999999103,,0.2629554234445095,0.0,,,,,
synthetic_image,kodak24,kodim17,25.0,0,ectv_swinir,31.825086666950135,0.8895053863525391,0.9667443057023153,0.013818375766277313,0.3247833549976349,0.06182793155312538,0,11.127149399999325,0.33330865074633204,0.2629554234445095,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim18,25.0,0,swinir_color,29.864427052493898,0.8494997620582581,0.9534363968363416,0.017185160890221596,0.33970576524734497,0.0730135440826416,0,11.002861199998733,,0.26669222116470337,0.0,,,,,
synthetic_image,kodak24,kodim18,25.0,0,ectv_swinir,29.864427052493898,0.8494997620582581,0.9534363968363416,0.017185160890221596,0.33970576524734497,0.0730135440826416,0,11.011028400000214,0.33330865074633204,0.26669222116470337,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim19,25.0,0,swinir_color,32.95057543447834,0.8872223496437073,0.979858010846125,0.011796628125011921,0.34617894887924194,0.07062887400388718,0,12.289215200002218,,0.27555007487535477,0.0,,,,,
synthetic_image,kodak24,kodim19,25.0,0,ectv_swinir,32.95057543447834,0.8872223496437073,0.979858010846125,0.011796628125011921,0.34617894887924194,0.07062887400388718,0,12.296492500001477,0.33330865074633204,0.27555007487535477,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim20,25.0,0,swinir_color,30.250835732040162,0.937573254108429,0.983988738971202,0.00785776600241661,0.279439240694046,0.04695930704474449,0,12.825703800001065,,0.23247993364930153,0.0,,,,,
synthetic_image,kodak24,kodim20,25.0,0,ectv_swinir,30.250835732040162,0.937573254108429,0.983988738971202,0.00785776600241661,0.279439240694046,0.04695930704474449,0,12.837723200002074,0.33330865074633204,0.23247993364930153,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
synthetic_image,kodak24,kodim21,25.0,0,swinir_color,31.494218537909312,0.9170234799385071,0.9744395020229494,0.012259258888661861,0.34591227769851685,0.07078684866428375,0,12.865082799999072,,0.2751254290342331,0.0,,,,,
synthetic_image,kodak24,kodim21,25.0,0,ectv_swinir,31.494218537909312,0.9170234799385071,0.9744395020229494,0.012259258888661861,0.34591227769851685,0.07078684866428375,0,12.877846599996701,0.33330865074633204,0.2751254290342331,0.6839397205857212,0.32,,0.3333333333333333,1.0,1.0
